country,city,aqi_value,co_aqi_value,ozone_aqi_value,no2_aqi_value,pm2.5_aqi_value,pollution_spread,pm25_dominance,kmeans_cluster,risk_level,risk_label,dbscan_cluster
Germany,Langenfeld,35.0,1.0,26.0,4.0,35.0,16.623276853055575,0.5303030222681361,2,0,Low Risk,0
Germany,Langenhagen,35.0,0.0,35.0,1.0,22.0,17.01959654829299,0.3793103382877528,2,0,Low Risk,0
Germany,Langenselbold,35.0,1.0,35.0,2.0,31.0,18.264263832230778,0.4492753558076036,2,0,Low Risk,0
Germany,Langenzenn,56.0,1.0,37.0,4.0,56.0,26.589471600616662,0.5714285655976677,1,1,Moderate Risk,0
Germany,Langerwehe,45.0,1.0,24.0,4.0,45.0,20.404247923737188,0.6081080998904311,1,1,Moderate Risk,0
Germany,Langgons,29.0,0.0,29.0,1.0,28.0,16.176114078067904,0.48275861236623085,2,0,Low Risk,0
Germany,Langwedel,67.0,1.0,36.0,4.0,67.0,31.016124838541646,0.6203703646262003,1,1,Moderate Risk,0
Germany,Lappersdorf,46.0,1.0,26.0,3.0,46.0,21.275964529643932,0.605263149930748,1,1,Moderate Risk,0
Germany,Laubach,74.0,2.0,33.0,7.0,74.0,32.93427798915086,0.6379310289833532,1,1,Moderate Risk,0
Germany,Lauchhammer,72.0,1.0,30.0,4.0,72.0,32.85701345730213,0.6728971899729235,1,1,Moderate Risk,0
Germany,Lauda Konigshofen,32.0,1.0,27.0,3.0,32.0,16.028620235898867,0.5079364998740238,2,0,Low Risk,0
Germany,Lauenburg,33.0,0.0,33.0,1.0,13.0,15.348724159790395,0.2765957387958354,2,0,Low Risk,0
Germany,Lauf,52.0,1.0,45.0,2.0,52.0,27.28858125052797,0.5199999948,2,0,Low Risk,0
Germany,Lauffen,65.0,1.0,57.0,0.0,65.0,35.08442199419376,0.5284552802564612,2,0,Low Risk,0
Germany,Lauingen,53.0,1.0,27.0,6.0,53.0,23.683679331275084,0.6091953952966047,1,1,Moderate Risk,0
Germany,Laupheim,63.0,1.0,55.0,0.0,63.0,33.93498686213586,0.5294117602570441,2,0,Low Risk,0
Germany,Lauterbach,50.0,1.0,24.0,3.0,50.0,22.84002335083453,0.6410256328073637,1,1,Moderate Risk,0
Germany,Lebach,52.0,1.0,30.0,3.0,52.0,24.255583549635194,0.6046511557598703,1,1,Moderate Risk,0
Germany,Leer,30.0,1.0,30.0,3.0,28.0,15.631165450257807,0.4516128959417275,2,0,Low Risk,0
Germany,Lehre,55.0,1.0,28.0,4.0,55.0,25.099800796022265,0.6249999928977273,1,1,Moderate Risk,0
Germany,Lehrte,57.0,1.0,39.0,3.0,57.0,27.568097504180443,0.5699999943,2,0,Low Risk,0
Germany,Leichlingen,46.0,1.0,26.0,3.0,46.0,21.275964529643932,0.605263149930748,1,1,Moderate Risk,0
Germany,Leimen,54.0,1.0,35.0,4.0,54.0,25.48855952514121,0.5744680789950205,1,1,Moderate Risk,0
Germany,Leinefelde,35.0,0.0,29.0,1.0,35.0,18.35528988239267,0.538461530177515,2,0,Low Risk,0
Germany,Leinfelden Echterdingen,64.0,1.0,56.0,0.0,64.0,34.50966048321349,0.5289256154634246,2,0,Low Risk,0
Germany,Leipzig,62.0,1.0,34.0,2.0,62.0,29.181900783419394,0.6262626199367413,1,1,Moderate Risk,0
Germany,Lemgo,37.0,1.0,37.0,1.0,25.0,18.0,0.3906249938964845,2,0,Low Risk,0
Germany,Lengede,43.0,1.0,43.0,0.0,36.0,22.700954458641895,0.4499999943750001,2,0,Low Risk,0
Germany,Lengerich,35.0,1.0,35.0,2.0,24.0,16.782927833565473,0.38709676795005216,2,0,Low Risk,0
Germany,Lennestadt,53.0,1.0,46.0,0.0,53.0,28.437065014988214,0.5299999947,2,0,Low Risk,0
Germany,Leonberg,52.0,1.0,33.0,6.0,52.0,23.902580055996744,0.5652173851606807,1,1,Moderate Risk,0
Germany,Leopoldshohe,32.0,1.0,32.0,3.0,29.0,16.520189667999176,0.44615383928994096,2,0,Low Risk,0
Germany,Leutenbach,50.0,1.0,38.0,4.0,50.0,24.48639077800837,0.5376344028211355,2,0,Low Risk,0
Germany,Leutkirch,51.0,1.0,35.0,3.0,51.0,24.569628948493843,0.5666666603703705,2,0,Low Risk,0
Germany,Leverkusen,32.0,1.0,32.0,2.0,30.0,17.05627939108253,0.46153845443786995,2,0,Low Risk,0
Germany,Lich,30.0,0.0,29.0,1.0,30.0,16.753109164172084,0.4999999916666668,2,0,Low Risk,0
Germany,Lichtenau,65.0,1.0,40.0,4.0,65.0,30.643106892089126,0.5909090855371901,1,1,Moderate Risk,0
Germany,Lichtenfels,32.0,1.0,26.0,2.0,32.0,16.070158679988197,0.5245901553345876,2,0,Low Risk,0
Germany,Lichtenstein,67.0,1.0,39.0,1.0,67.0,32.12475680841802,0.6203703646262003,1,1,Moderate Risk,0
Germany,Lilienthal,65.0,1.0,23.0,7.0,65.0,28.867513459481287,0.677083326280382,1,1,Moderate Risk,0
Germany,Limbach Oberfrohna,31.0,0.0,28.0,1.0,31.0,16.792855623746664,0.5166666580555557,2,0,Low Risk,0
Germany,Limburg,33.0,1.0,33.0,2.0,30.0,17.368553960150702,0.4545454476584023,2,0,Low Risk,0
Germany,Limburgerhof,62.0,1.0,61.0,0.0,62.0,35.223098481914775,0.499999995967742,2,0,Low Risk,0
Germany,Lindau,32.0,1.0,31.0,1.0,32.0,17.613914953808536,0.49230768473372793,2,0,Low Risk,0
Germany,Lindenberg,110.0,1.0,23.0,2.0,110.0,51.67204273105525,0.8088235234645329,1,1,Moderate Risk,0
Germany,Lindlar,61.0,1.0,34.0,4.0,61.0,28.24889378365107,0.6099999939,1,1,Moderate Risk,0
Germany,Lingen,36.0,0.0,34.0,1.0,36.0,19.93949180228356,0.5070422463796866,2,0,Low Risk,0
Germany,Linkenheim Hochstetten,53.0,1.0,29.0,3.0,53.0,24.569628948493843,0.6162790626014063,1,1,Moderate Risk,0
Germany,Linnich,50.0,1.0,31.0,3.0,50.0,23.556669260883776,0.588235287197232,1,1,Moderate Risk,0
Germany,Lippstadt,42.0,1.0,34.0,2.0,42.0,21.328775554791388,0.5316455628905625,2,0,Low Risk,0
Germany,Lobau,74.0,1.0,39.0,2.0,74.0,34.82336380458767,0.6379310289833532,1,1,Moderate Risk,0
Germany,Lohfelden,54.0,1.0,35.0,2.0,54.0,26.01281735350223,0.5869565153591684,1,1,Moderate Risk,0
Germany,Lohmar,33.0,1.0,33.0,2.0,29.0,17.114808402861737,0.44615383928994096,2,0,Low Risk,0
Germany,Lohne,38.0,0.0,34.0,1.0,38.0,20.56493779875511,0.5205479380746858,2,0,Low Risk,0
Germany,Lohr,67.0,1.0,38.0,4.0,67.0,31.22498999199199,0.6090909035537191,1,1,Moderate Risk,0
Germany,Lollar,56.0,1.0,50.0,0.0,56.0,30.412442629073166,0.5233644810900516,2,0,Low Risk,0
Germany,Loningen,58.0,1.0,24.0,6.0,58.0,25.798901785411978,0.6516853859361192,1,1,Moderate Risk,0
Germany,Lorch,53.0,1.0,37.0,4.0,53.0,25.42144763777232,0.5578947309695291,2,0,Low Risk,0
Germany,Lorrach,62.0,1.0,53.0,0.0,62.0,33.115957885386116,0.5344827540130798,2,0,Low Risk,0
Germany,Lorsch,28.0,1.0,28.0,2.0,28.0,15.305227865013967,0.47457626314277523,2,0,Low Risk,0
Germany,Losheim,57.0,1.0,39.0,2.0,57.0,27.83732506306356,0.5757575699418428,2,0,Low Risk,0
Germany,Lotte,31.0,1.0,29.0,4.0,31.0,15.945218719101975,0.47692306958579894,2,0,Low Risk,0
Germany,Loxstedt,39.0,0.0,39.0,0.0,27.0,19.672315572906,0.4090909028925621,2,0,Low Risk,0
Germany,Lubbecke,43.0,1.0,43.0,0.0,36.0,22.700954458641895,0.4499999943750001,2,0,Low Risk,0
Germany,Lubben,45.0,1.0,45.0,0.0,31.0,22.396056200441482,0.40259739736886496,2,0,Low Risk,0
Germany,Lubbenau,65.0,1.0,36.0,2.0,65.0,30.670289641062514,0.6249999939903846,1,1,Moderate Risk,0
Germany,Lubeck,33.0,0.0,33.0,1.0,32.0,18.484227510682363,0.4848484775022958,2,0,Low Risk,0
Germany,Luckenwalde,39.0,0.0,32.0,1.0,39.0,20.412414523193153,0.5416666591435186,2,0,Low Risk,0
Germany,Ludenscheid,50.0,1.0,28.0,2.0,50.0,23.44319375284292,0.6172839429964946,1,1,Moderate Risk,0
Germany,Ludinghausen,34.0,1.0,33.0,2.0,34.0,18.484227510682363,0.4857142787755103,2,0,Low Risk,0
Germany,Ludwigsburg,31.0,1.0,27.0,2.0,31.0,15.96610994158147,0.5081967129803818,2,0,Low Risk,0
Germany,Ludwigsfelde,51.0,1.0,34.0,2.0,51.0,24.67117075995111,0.5795454479597109,2,0,Low Risk,0
Germany,Ludwigshafen,36.0,0.0,36.0,1.0,27.0,18.275666882497067,0.4218749934082032,2,0,Low Risk,0
Germany,Ludwigslust,32.0,0.0,32.0,1.0,14.0,14.930394055974098,0.2978723340878227,2,0,Low Risk,0
Germany,Lugde,44.0,1.0,44.0,0.0,43.0,24.8327740429189,0.4886363580836778,2,0,Low Risk,0
Germany,Luneburg,43.0,1.0,43.0,0.0,25.0,20.694202086574876,0.36231883532871256,2,0,Low Risk,0
Germany,Lunen,31.0,1.0,28.0,4.0,31.0,15.684387141358123,0.4843749924316408,2,0,Low Risk,0
Germany,Magdeburg,42.0,1.0,36.0,1.0,42.0,22.075627586397932,0.5249999934375001,2,0,Low Risk,0
Germany,Mainburg,29.0,0.0,28.0,1.0,29.0,16.176114078067904,0.4999999913793105,2,0,Low Risk,0
Germany,Maintal,52.0,1.0,27.0,3.0,52.0,23.949599857478482,0.6265060165481203,1,1,Moderate Risk,0
Germany,Mainz,62.0,1.0,42.0,2.0,62.0,30.280631873636104,0.5794392469211286,1,1,Moderate Risk,0
Germany,Maisach,67.0,1.0,62.0,0.0,67.0,37.00900791248891,0.5153846114201184,2,0,Low Risk,0
Germany,Malente,33.0,0.0,33.0,0.0,32.0,18.76832437912346,0.49230768473372793,2,0,Low Risk,0
Germany,Malsch,66.0,1.0,61.0,0.0,66.0,36.43258614665356,0.5156249959716798,2,0,Low Risk,0
Germany,Manching,65.0,1.0,56.0,0.0,65.0,34.83771902215567,0.5327868808787961,2,0,Low Risk,0
Germany,Mannheim,30.0,0.0,30.0,1.0,24.0,15.5,0.43636362842975224,2,0,Low Risk,0
Germany,Marbach,53.0,2.0,28.0,7.0,53.0,23.24507116214819,0.5888888823456792,1,1,Moderate Risk,0
Germany,Marburg,30.0,0.0,29.0,1.0,30.0,16.753109164172084,0.4999999916666668,2,0,Low Risk,0
Germany,Marienberg,53.0,1.0,47.0,0.0,53.0,28.68652413009751,0.5247524700519558,2,0,Low Risk,0
Germany,Marienheide,54.0,1.0,46.0,0.0,54.0,28.76774814498579,0.534653460052936,2,0,Low Risk,0
Germany,Markdorf,49.0,2.0,24.0,7.0,49.0,21.205345238091898,0.5975609683224272,1,1,Moderate Risk,0
Germany,Markgroningen,40.0,1.0,25.0,3.0,40.0,18.661457606521523,0.5797101365259401,2,0,Low Risk,0
Germany,Markkleeberg,60.0,1.0,36.0,2.0,60.0,28.58175408659634,0.6060605999387818,1,1,Moderate Risk,0
Germany,Markt Schwaben,68.0,1.0,65.0,0.0,68.0,38.12698082285912,0.5074626827801293,2,0,Low Risk,0
Germany,Marktheidenfeld,62.0,1.0,36.0,3.0,62.0,29.14904229415894,0.6078431312956556,1,1,Moderate Risk,0
Germany,Marktoberdorf,76.0,1.0,32.0,3.0,76.0,34.995237771254914,0.6785714225127552,1,1,Moderate Risk,0
Germany,Marktredwitz,58.0,1.0,45.0,1.0,58.0,29.635283025474887,0.5523809471201815,2,0,Low Risk,0
Germany,Marl,36.0,1.0,33.0,2.0,36.0,19.096247449870006,0.49999999305555565,2,0,Low Risk,0
Germany,Marpingen,29.0,0.0,29.0,1.0,22.0,14.719601443879744,0.42307691494082855,2,0,Low Risk,0
Germany,Marsberg,65.0,1.0,41.0,3.0,65.0,31.042980956516832,0.5909090855371901,1,1,Moderate Risk,0
Germany,Maxhutte Haidhof,44.0,1.0,35.0,2.0,44.0,22.24859546128699,0.5365853593099347,2,0,Low Risk,0
Germany,Mayen,59.0,1.0,37.0,3.0,59.0,28.047578623950173,0.5899999941,1,1,Moderate Risk,0
Germany,Mechernich,55.0,1.0,47.0,0.0,55.0,29.341381471680343,0.5339805773399944,2,0,Low Risk,0
Germany,Meckenbeuren,33.0,1.0,32.0,1.0,33.0,18.191115047370424,0.4925373060815328,2,0,Low Risk,0
Germany,Meckenheim,49.0,1.0,22.0,4.0,49.0,22.045407685048602,0.6447368336218838,1,1,Moderate Risk,0
Germany,Meerane,69.0,1.0,38.0,1.0,69.0,32.84686692314302,0.6330275171281879,1,1,Moderate Risk,0
Germany,Meerbusch,43.0,1.0,31.0,3.0,43.0,20.808652046684813,0.5512820442143328,2,0,Low Risk,0
Germany,Meinerzhagen,54.0,1.0,45.0,0.0,54.0,28.53068523537421,0.5399999946,2,0,Low Risk,0
Germany,Meiningen,34.0,1.0,27.0,3.0,34.0,16.72074559741082,0.523076915029586,2,0,Low Risk,0
Germany,Meitingen,65.0,1.0,34.0,3.0,65.0,30.21451086260816,0.6310679550381753,1,1,Moderate Risk,0
Germany,Melle,30.0,0.0,30.0,1.0,26.0,15.96610994158147,0.4561403428747308,2,0,Low Risk,0
Germany,Melsungen,46.0,1.0,26.0,3.0,46.0,21.275964529643932,0.605263149930748,1,1,Moderate Risk,0
Germany,Memmingen,51.0,1.0,26.0,3.0,51.0,23.428970670233607,0.6296296218564245,1,1,Moderate Risk,0
Germany,Menden,34.0,1.0,34.0,2.0,26.0,16.78044496827582,0.41269840614764436,2,0,Low Risk,0
Germany,Mengen,50.0,1.0,24.0,3.0,50.0,22.84002335083453,0.6410256328073637,1,1,Moderate Risk,0
Germany,Meppen,35.0,0.0,34.0,1.0,35.0,19.638397762207248,0.49999999285714297,2,0,Low Risk,0
Germany,Merchweiler,63.0,1.0,55.0,0.0,63.0,33.93498686213586,0.5294117602570441,2,0,Low Risk,0
Germany,Mering,64.0,1.0,34.0,1.0,64.0,30.298514815086232,0.6399999936,1,1,Moderate Risk,0
Germany,Merseburg,64.0,1.0,35.0,3.0,64.0,29.88171124060111,0.6213592172683571,1,1,Moderate Risk,0
Germany,Merzig,64.0,1.0,33.0,4.0,64.0,29.444863728670914,0.6274509742406768,1,1,Moderate Risk,0
Germany,Meschede,71.0,1.0,39.0,4.0,71.0,33.02902763731725,0.6173912989792061,1,1,Moderate Risk,0
Germany,Mettingen,33.0,0.0,33.0,1.0,19.0,15.79820664927932,0.35849055927376305,2,0,Low Risk,0
Germany,Mettlach,53.0,1.0,29.0,3.0,53.0,24.569628948493843,0.6162790626014063,1,1,Moderate Risk,0
Germany,Mettmann,45.0,1.0,28.0,3.0,45.0,21.108844907605278,0.5844155768257717,2,0,Low Risk,0
Germany,Metzingen,67.0,1.0,27.0,3.0,67.0,30.69744831958079,0.6836734624114953,1,1,Moderate Risk,0
Germany,Michelstadt,54.0,1.0,33.0,3.0,54.0,25.46075411294803,0.593406586885642,1,1,Moderate Risk,0
Germany,Miesbach,32.0,0.0,28.0,1.0,32.0,17.114808402861737,0.5245901553345876,2,0,Low Risk,0
Germany,Mindelheim,55.0,1.0,36.0,3.0,55.0,26.29797203841645,0.5789473623268699,1,1,Moderate Risk,0
Germany,Mittweida,55.0,1.0,46.0,0.0,55.0,29.103264421710495,0.5392156809880816,2,0,Low Risk,0
Germany,Moers,51.0,1.0,39.0,1.0,51.0,25.871477215909675,0.5543478200614368,2,0,Low Risk,0
Germany,Moglingen,32.0,0.0,32.0,1.0,26.0,16.640813281407453,0.44067795863257697,2,0,Low Risk,0
Germany,Mohnesee,51.0,0.0,31.0,2.0,51.0,24.5085019262024,0.6071428499149661,1,1,Moderate Risk,0
Germany,Molln,33.0,0.0,33.0,1.0,32.0,18.484227510682363,0.4848484775022958,2,0,Low Risk,0
Germany,Mombris,35.0,1.0,35.0,1.0,29.0,18.06469853978564,0.4393939327364556,2,0,Low Risk,0
Germany,Monchengladbach,54.0,1.0,30.0,5.0,54.0,24.610295948376294,0.5999999933333334,1,1,Moderate Risk,0
Germany,Monheim,45.0,1.0,25.0,4.0,45.0,20.5,0.5999999920000001,1,1,Moderate Risk,0
Germany,Montabaur,33.0,1.0,33.0,2.0,29.0,17.114808402861737,0.44615383928994096,2,0,Low Risk,0
Germany,Moosburg,50.0,1.0,29.0,3.0,50.0,23.30057223903882,0.6024096312962696,1,1,Moderate Risk,0
Germany,Morbach,29.0,0.0,29.0,1.0,25.0,15.392097539538485,0.4545454462809919,2,0,Low Risk,0
Germany,Morfelden Walldorf,68.0,1.0,38.0,4.0,68.0,31.6478013980961,0.6126126070935801,1,1,Moderate Risk,0
Germany,Morlenbach,56.0,1.0,43.0,2.0,56.0,28.219378684395824,0.5490196024605921,2,0,Low Risk,0
Germany,Morsbach,35.0,1.0,35.0,1.0,27.0,17.62573875520305,0.4218749934082032,2,0,Low Risk,0
Germany,Mosbach,29.0,0.0,29.0,2.0,25.0,15.121728296285006,0.44642856345663284,2,0,Low Risk,0
Germany,Mossingen,58.0,1.0,37.0,2.0,58.0,27.910571473905726,0.5918367286547273,1,1,Moderate Risk,0
Germany,Much,62.0,1.0,28.0,6.0,62.0,27.765386124933805,0.6391752511425232,1,1,Moderate Risk,0
Germany,Muhlacker,69.0,1.0,27.0,4.0,69.0,31.39400155019002,0.6831683100676406,1,1,Moderate Risk,0
Germany,Muhldorf,71.0,1.0,65.0,0.0,71.0,39.050181390957285,0.5182481713996484,2,0,Low Risk,0
Germany,Muhlhausen,57.0,2.0,31.0,6.0,57.0,25.468935326524086,0.5937499938151043,1,1,Moderate Risk,0
Germany,Muhlheim,52.0,1.0,27.0,3.0,52.0,23.949599857478482,0.6265060165481203,1,1,Moderate Risk,0
Germany,Mulheim,43.0,1.0,29.0,3.0,43.0,20.46134567096374,0.5657894662396123,2,0,Low Risk,0
Germany,Mulheim Karlich,51.0,1.0,23.0,4.0,51.0,22.998188334446404,0.6455696120813973,1,1,Moderate Risk,0
Germany,Mullheim,65.0,1.0,56.0,0.0,65.0,34.83771902215567,0.5327868808787961,2,0,Low Risk,0
Germany,Munchberg,52.0,1.0,49.0,0.0,52.0,28.89636655359978,0.5098039165705498,2,0,Low Risk,0
Germany,Munich,45.0,1.0,25.0,3.0,45.0,20.744477176668813,0.6081080998904311,1,1,Moderate Risk,0
Germany,Munster,53.0,1.0,29.0,3.0,53.0,24.569628948493843,0.6162790626014063,1,1,Moderate Risk,0
Germany,Murnau,76.0,1.0,31.0,3.0,76.0,34.96069221282668,0.6846846785163543,1,1,Moderate Risk,0
Germany,Murrhardt,57.0,1.0,28.0,3.0,57.0,26.221810260417442,0.6404494310061862,1,1,Moderate Risk,0
Germany,Mutterstadt,36.0,0.0,36.0,1.0,27.0,18.275666882497067,0.4218749934082032,2,0,Low Risk,0
Germany,Nagold,63.0,1.0,54.0,0.0,63.0,33.689761055846034,0.533898300560184,2,0,Low Risk,0
Germany,Nauen,31.0,0.0,29.0,1.0,31.0,17.05627939108253,0.5081967129803818,2,0,Low Risk,0
Germany,Naumburg,32.0,0.0,29.0,2.0,32.0,17.09532099727876,0.5079364998740238,2,0,Low Risk,0
Germany,Neckargemund,51.0,1.0,31.0,3.0,51.0,23.96525262402492,0.5930232489183344,1,1,Moderate Risk,0
Germany,Neckarsulm,66.0,1.0,56.0,0.0,66.0,35.169826082405734,0.536585361491176,2,0,Low Risk,0
Germany,Netphen,34.0,1.0,34.0,2.0,28.0,17.211914478058507,0.43076922414201196,2,0,Low Risk,0
Germany,Nettetal,51.0,1.0,38.0,1.0,51.0,25.669372151781715,0.560439554280884,2,0,Low Risk,0
Germany,Neu Anspach,34.0,1.0,25.0,5.0,34.0,15.819292019556375,0.523076915029586,2,0,Low Risk,0
Germany,Neu Ulm,60.0,1.0,35.0,3.0,60.0,28.194266556636414,0.6060605999387818,1,1,Moderate Risk,0
Germany,Neu Wulmstorf,34.0,0.0,34.0,1.0,31.0,18.520259177452136,0.46969696258034904,2,0,Low Risk,0
Germany,Neubiberg,65.0,1.0,38.0,1.0,65.0,31.17023152518013,0.6190476131519275,1,1,Moderate Risk,0
Germany,Neubrandenburg,44.0,1.0,44.0,0.0,23.0,20.896570691543307,0.3382352891435987,2,0,Low Risk,0
Germany,Neuenburg,65.0,1.0,57.0,0.0,65.0,35.08442199419376,0.5284552802564612,2,0,Low Risk,0
Germany,Neuenhagen,45.0,1.0,45.0,0.0,27.0,21.777281740382566,0.3698630086320136,2,0,Low Risk,0
Germany,Neuenkirchen,32.0,0.0,32.0,1.0,20.0,15.521490478258416,0.3773584834460664,2,0,Low Risk,0
Germany,Neuenrade,29.0,0.0,27.0,1.0,29.0,15.903353943953666,0.5087719208987382,2,0,Low Risk,0
Germany,Neufahrn,67.0,1.0,62.0,0.0,67.0,37.00900791248891,0.5153846114201184,2,0,Low Risk,0
Germany,Neuhausen,34.0,1.0,26.0,2.0,34.0,16.78044496827582,0.5396825311161503,2,0,Low Risk,0
Germany,Neuhof,57.0,1.0,51.0,0.0,57.0,30.987900864692335,0.5229357750189378,2,0,Low Risk,0
Germany,Neumunster,34.0,0.0,34.0,0.0,15.0,16.132265804901678,0.3061224427321951,2,0,Low Risk,0
Germany,Neunkirchen,29.0,0.0,27.0,1.0,29.0,15.903353943953666,0.5087719208987382,2,0,Low Risk,0
Germany,Neuruppin,34.0,0.0,33.0,1.0,34.0,19.061304607327727,0.49999999264705897,2,0,Low Risk,0
Germany,Neuss,47.0,1.0,31.0,3.0,47.0,22.35322497239865,0.5731707247174302,2,0,Low Risk,0
Germany,Neustadt,33.0,0.0,33.0,0.0,32.0,18.76832437912346,0.49230768473372793,2,0,Low Risk,0
Germany,Neustrelitz,50.0,1.0,30.0,3.0,50.0,23.423634787681152,0.5952380881519276,1,1,Moderate Risk,0
Germany,Neutraubling,63.0,1.0,54.0,0.0,63.0,33.689761055846034,0.533898300560184,2,0,Low Risk,0
Germany,Neuwied,61.0,1.0,35.0,3.0,61.0,28.61235164516658,0.6099999939,1,1,Moderate Risk,0
Germany,Nidda,58.0,1.0,53.0,0.0,58.0,31.822423959633664,0.5178571382334184,2,0,Low Risk,0
Germany,Nidderau,51.0,1.0,26.0,3.0,51.0,23.428970670233607,0.6296296218564245,1,1,Moderate Risk,0
Germany,Nideggen,54.0,1.0,47.0,0.0,54.0,29.011491975882016,0.529411759515571,2,0,Low Risk,0
Germany,Niederkassel,55.0,1.0,36.0,2.0,55.0,26.564387187862373,0.5851063767541875,1,1,Moderate Risk,0
Germany,Niederkruchten,56.0,1.0,28.0,6.0,56.0,25.07821099414124,0.6153846086221472,1,1,Moderate Risk,0
Germany,Niedernhausen,62.0,1.0,62.0,0.0,57.0,34.1272129929572,0.4749999960416667,2,0,Low Risk,0
Germany,Niederzier,33.0,1.0,32.0,2.0,33.0,17.90716802475106,0.48529411051038074,2,0,Low Risk,0
Germany,Niefern Oschelbronn,65.0,1.0,59.0,0.0,65.0,35.59377286361572,0.51999999584,2,0,Low Risk,0
Germany,Nienburg,69.0,1.0,38.0,4.0,69.0,32.072833779799794,0.6160714230707909,1,1,Moderate Risk,0
Germany,Niesky,50.0,1.0,43.0,0.0,50.0,26.714540360385516,0.5319148879583523,2,0,Low Risk,0
Germany,Nohfelden,54.0,1.0,30.0,3.0,54.0,25.099800796022265,0.6136363566632232,1,1,Moderate Risk,0
Germany,Norden,43.0,1.0,30.0,4.0,43.0,20.37154878746336,0.5512820442143328,2,0,Low Risk,0
Germany,Nordenham,37.0,0.0,37.0,0.0,29.0,19.330459556530638,0.4393939327364556,2,0,Low Risk,0
Germany,Norderstedt,33.0,0.0,33.0,1.0,31.0,18.20942979154848,0.47692306958579894,2,0,Low Risk,0
Germany,Nordhausen,36.0,1.0,36.0,1.0,32.0,19.122412679017955,0.457142850612245,2,0,Low Risk,0
Germany,Nordhorn,32.0,1.0,32.0,2.0,27.0,16.299284237863535,0.43548386394380867,2,0,Low Risk,0
Germany,Nordlingen,64.0,1.0,35.0,4.0,64.0,29.631064780058107,0.6153846094674557,1,1,Moderate Risk,0
Germany,Nordstemmen,59.0,1.0,40.0,4.0,59.0,28.24889378365107,0.5673076868528107,1,1,Moderate Risk,0
Germany,Northeim,47.0,1.0,37.0,1.0,47.0,24.020824298928627,0.5465116215521905,2,0,Low Risk,0
Germany,Norvenich,56.0,1.0,33.0,5.0,56.0,25.785978101803053,0.5894736780055403,1,1,Moderate Risk,0
Germany,Nottuln,34.0,0.0,34.0,1.0,26.0,17.346949779908474,0.42622950120935243,2,0,Low Risk,0
Germany,Numbrecht,35.0,0.0,24.0,3.0,35.0,16.822603841260722,0.5645161199271593,2,0,Low Risk,0
Germany,Nuremberg,29.0,0.0,29.0,1.0,26.0,15.641824275533422,0.4642857059948981,2,0,Low Risk,0
Germany,Nurtingen,64.0,1.0,54.0,0.0,64.0,34.02327634625057,0.5378151215309653,2,0,Low Risk,0
Germany,Ober Ramstadt,63.0,1.0,41.0,3.0,63.0,30.243456592570013,0.5833333279320988,1,1,Moderate Risk,0
Germany,Oberasbach,47.0,1.0,34.0,2.0,47.0,23.137271518771037,0.5595238028628119,2,0,Low Risk,0
Germany,Oberhaching,67.0,1.0,64.0,0.0,67.0,37.54996671103717,0.5075757537304867,2,0,Low Risk,0
Germany,Oberhausen,42.0,1.0,30.0,2.0,42.0,20.516253719104437,0.5599999925333334,2,0,Low Risk,0
Germany,Oberkirch,31.0,1.0,28.0,2.0,31.0,16.217274740226856,0.499999991935484,2,0,Low Risk,0
Germany,Oberndorf,59.0,1.0,39.0,1.0,59.0,28.890598240027266,0.5899999941,1,1,Moderate Risk,0
Germany,Obernkirchen,69.0,1.0,38.0,5.0,69.0,31.826351764955195,0.6106194636228366,1,1,Moderate Risk,0
Germany,Obertshausen,29.0,0.0,29.0,2.0,27.0,15.631165450257807,0.46551723335315115,2,0,Low Risk,0
Germany,Oberursel,69.0,1.0,36.0,3.0,69.0,32.12864765283469,0.6330275171281879,1,1,Moderate Risk,0
Germany,Ochsenfurt,63.0,1.0,53.0,0.0,63.0,33.45021175817377,0.5384615338593032,2,0,Low Risk,0
Germany,Ochtrup,39.0,1.0,39.0,0.0,35.0,21.140403654298247,0.46666666044444455,2,0,Low Risk,0
Germany,Odenthal,47.0,1.0,25.0,4.0,47.0,21.360009363293827,0.6103896024624728,1,1,Moderate Risk,0
Germany,Oelde,44.0,0.0,33.0,1.0,44.0,22.397916569776456,0.56410255687048,2,0,Low Risk,0
Germany,Oer Erkenschwick,34.0,1.0,34.0,2.0,27.0,16.990193249832878,0.4218749934082032,2,0,Low Risk,0
Germany,Oerlinghausen,48.0,1.0,43.0,0.0,48.0,26.06402373643282,0.5217391247637052,2,0,Low Risk,0
Germany,Offenbach,52.0,1.0,27.0,3.0,52.0,23.949599857478482,0.6265060165481203,1,1,Moderate Risk,0
Germany,Offenburg,33.0,1.0,27.0,2.0,33.0,16.640813281407453,0.523809515495087,2,0,Low Risk,0
Germany,Oftersheim,71.0,1.0,37.0,2.0,71.0,33.34041591422238,0.6396396338771204,1,1,Moderate Risk,0
Germany,Ohringen,64.0,1.0,54.0,0.0,64.0,34.02327634625057,0.5378151215309653,2,0,Low Risk,0
Germany,Olbernhau,39.0,1.0,24.0,3.0,39.0,18.117670931993437,0.5820895435509024,2,0,Low Risk,0
Germany,Olching,67.0,1.0,62.0,0.0,67.0,37.00900791248891,0.5153846114201184,2,0,Low Risk,0
Germany,Oldenburg,39.0,1.0,39.0,0.0,29.0,19.771612647092464,0.42028984898130656,2,0,Low Risk,0
